game_id,play_id,source_play_id,frame_id,nfl_id,player_label,player_side,player_position,x,y,node_stress,frame_dci,frame_dis
2023122407,2023122407_4283,4283,1,37792,OLB #37792,Defense,OLB,52.569,30.971,0.262050,0.342286,0.000000
2023122407,2023122407_4283,4283,1,54505,OLB #54505,Defense,OLB,52.406,15.949,0.993708,0.342286,0.000000
2023122407,2023122407_4283,4283,1,42406,OLB #42406,Defense,OLB,54.138,37.023,0.769475,0.342286,0.000000
2023122407,2023122407_4283,4283,1,47854,OLB #47854,Defense,OLB,52.571,36.925,0.756483,0.342286,0.000000
2023122407,2023122407_4283,4283,1,55902,OLB #55902,Defense,OLB,53.325,21.013,0.571006,0.342286,0.000000
2023122407,2023122407_4283,4283,1,52435,ILB #52435,Defense,ILB,52.229,34.025,0.518060,0.342286,0.000000
2023122407,2023122407_4283,4283,1,56644,ILB #56644,Defense,ILB,53.858,19.1,0.733217,0.342286,0.000000
2023122407,2023122407_4283,4283,1,43290,QB #43290,Offense,QB,48.597,26.918,0.0,0.342286,0.000000
2023122407,2023122407_4283,4283,1,44930,WR #44930,Offense,WR,49.668,15.997,0.0,0.342286,0.000000
2023122407,2023122407_4283,4283,1,52423,WR #52423,Offense,WR,49.672,30.997,0.0,0.342286,0.000000
2023122407,2023122407_4283,4283,1,56513,RB #56513,Offense,RB,49.898,26.935,0.0,0.342286,0.000000
2023122407,2023122407_4283,4283,2,37792,OLB #37792,Defense,OLB,53.628,30.986,0.263447,0.333301,0.109135
2023122407,2023122407_4283,4283,2,54505,OLB #54505,Defense,OLB,54.819,15.901,0.997614,0.333301,0.109135
2023122407,2023122407_4283,4283,2,42406,OLB #42406,Defense,OLB,53.667,37.082,0.771086,0.333301,0.109135
2023122407,2023122407_4283,4283,2,47854,OLB #47854,Defense,OLB,52.537,37.016,0.772854,0.333301,0.109135
2023122407,2023122407_4283,4283,2,55902,OLB #55902,Defense,OLB,54.415,20.898,0.579842,0.333301,0.109135
2023122407,2023122407_4283,4283,2,52435,ILB #52435,Defense,ILB,53.281,34.137,0.527448,0.333301,0.109135
2023122407,2023122407_4283,4283,2,56644,ILB #56644,Defense,ILB,54.354,18.791,0.754603,0.333301,0.109135
2023122407,2023122407_4283,4283,2,43290,QB #43290,Offense,QB,48.961,26.635,0.0,0.333301,0.109135
2023122407,2023122407_4283,4283,2,44930,WR #44930,Offense,WR,49.453,16.032,0.0,0.333301,0.109135
2023122407,2023122407_4283,4283,2,52423,WR #52423,Offense,WR,49.702,30.766,0.0,0.333301,0.109135
2023122407,2023122407_4283,4283,2,56513,RB #56513,Offense,RB,49.738,26.475,0.0,0.333301,0.109135
2023122407,2023122407_4283,4283,3,37792,OLB #37792,Defense,OLB,52.908,31.163,0.293915,0.328017,0.015371
2023122407,2023122407_4283,4283,3,54505,OLB #54505,Defense,OLB,54.077,15.729,1.000000,0.328017,0.015371
2023122407,2023122407_4283,4283,3,42406,OLB #42406,Defense,OLB,55.058,36.854,0.765815,0.328017,0.015371
2023122407,2023122407_4283,4283,3,47854,OLB #47854,Defense,OLB,52.494,37.107,0.787251,0.328017,0.015371
2023122407,2023122407_4283,4283,3,55902,OLB #55902,Defense,OLB,54.161,20.689,0.589244,0.328017,0.015371
2023122407,2023122407_4283,4283,3,52435,ILB #52435,Defense,ILB,53.562,33.952,0.517155,0.328017,0.015371
2023122407,2023122407_4283,4283,3,56644,ILB #56644,Defense,ILB,54.341,18.761,0.750497,0.328017,0.015371
2023122407,2023122407_4283,4283,3,43290,QB #43290,Offense,QB,48.968,26.431,0.0,0.328017,0.015371
2023122407,2023122407_4283,4283,3,44930,WR #44930,Offense,WR,49.354,15.693,0.0,0.328017,0.015371
2023122407,2023122407_4283,4283,3,52423,WR #52423,Offense,WR,49.563,31.079,0.0,0.328017,0.015371
2023122407,2023122407_4283,4283,3,56513,RB #56513,Offense,RB,49.532,27.301,0.0,0.328017,0.015371
2023122407,2023122407_4283,4283,4,37792,OLB #37792,Defense,OLB,51.445,30.996,0.288661,0.323288,0.121075
2023122407,2023122407_4283,4283,4,54505,OLB #54505,Defense,OLB,53.797,15.919,0.996427,0.323288,0.121075
2023122407,2023122407_4283,4283,4,42406,OLB #42406,Defense,OLB,54.364,37.025,0.775391,0.323288,0.121075
2023122407,2023122407_4283,4283,4,47854,OLB #47854,Defense,OLB,51.183,36.975,0.774143,0.323288,0.121075
2023122407,2023122407_4283,4283,4,55902,OLB #55902,Defense,OLB,52.744,20.982,0.571638,0.323288,0.121075
2023122407,2023122407_4283,4283,4,52435,ILB #52435,Defense,ILB,51.983,34.367,0.548923,0.323288,0.121075
2023122407,2023122407_4283,4283,4,56644,ILB #56644,Defense,ILB,54.6,18.619,0.781802,0.323288,0.121075
2023122407,2023122407_4283,4283,4,43290,QB #43290,Offense,QB,49.316,26.573,0.0,0.323288,0.121075
2023122407,2023122407_4283,4283,4,44930,WR #44930,Offense,WR,48.52,16.483,0.0,0.323288,0.121075
2023122407,2023122407_4283,4283,4,52423,WR #52423,Offense,WR,48.962,30.291,0.0,0.323288,0.121075
2023122407,2023122407_4283,4283,4,56513,RB #56513,Offense,RB,49.697,25.311,0.0,0.323288,0.121075
2023122407,2023122407_4283,4283,5,37792,OLB #37792,Defense,OLB,53.221,30.46,0.231443,0.341738,0.064654
2023122407,2023122407_4283,4283,5,54505,OLB #54505,Defense,OLB,52.101,15.541,1.000000,0.341738,0.064654
2023122407,2023122407_4283,4283,5,42406,OLB #42406,Defense,OLB,55.069,36.918,0.785077,0.341738,0.064654
2023122407,2023122407_4283,4283,5,47854,OLB #47854,Defense,OLB,54.595,37.244,0.805114,0.341738,0.064654
2023122407,2023122407_4283,4283,5,55902,OLB #55902,Defense,OLB,51.819,21.028,0.566511,0.341738,0.064654
2023122407,2023122407_4283,4283,5,52435,ILB #52435,Defense,ILB,52.146,33.562,0.497869,0.341738,0.064654
2023122407,2023122407_4283,4283,5,56644,ILB #56644,Defense,ILB,53.505,19.026,0.721817,0.341738,0.064654
2023122407,2023122407_4283,4283,5,43290,QB #43290,Offense,QB,49.09,26.884,0.0,0.341738,0.064654
2023122407,2023122407_4283,4283,5,44930,WR #44930,Offense,WR,49.267,15.4,0.0,0.341738,0.064654
2023122407,2023122407_4283,4283,5,52423,WR #52423,Offense,WR,48.567,30.849,0.0,0.341738,0.064654
2023122407,2023122407_4283,4283,5,56513,RB #56513,Offense,RB,49.779,26.588,0.0,0.341738,0.064654
2023122407,2023122407_4283,4283,6,37792,OLB #37792,Defense,OLB,51.578,31.151,0.292390,0.341408,0.042874
2023122407,2023122407_4283,4283,6,54505,OLB #54505,Defense,OLB,52.774,15.947,0.999050,0.341408,0.042874
2023122407,2023122407_4283,4283,6,42406,OLB #42406,Defense,OLB,53.206,37.435,0.791989,0.341408,0.042874
2023122407,2023122407_4283,4283,6,47854,OLB #47854,Defense,OLB,52.054,36.707,0.735141,0.341408,0.042874
2023122407,2023122407_4283,4283,6,55902,OLB #55902,Defense,OLB,53.866,21.666,0.527534,0.341408,0.042874
2023122407,2023122407_4283,4283,6,52435,ILB #52435,Defense,ILB,52.567,33.802,0.490211,0.341408,0.042874
2023122407,2023122407_4283,4283,6,56644,ILB #56644,Defense,ILB,54.803,18.829,0.773825,0.341408,0.042874
2023122407,2023122407_4283,4283,6,43290,QB #43290,Offense,QB,49.065,26.448,0.0,0.341408,0.042874
2023122407,2023122407_4283,4283,6,44930,WR #44930,Offense,WR,47.6,15.406,0.0,0.341408,0.042874
2023122407,2023122407_4283,4283,6,52423,WR #52423,Offense,WR,48.725,30.804,0.0,0.341408,0.042874
2023122407,2023122407_4283,4283,6,56513,RB #56513,Offense,RB,49.439,26.337,0.0,0.341408,0.042874
2023122407,2023122407_4283,4283,7,37792,OLB #37792,Defense,OLB,54.156,31.139,0.302288,0.322935,0.094093
2023122407,2023122407_4283,4283,7,54505,OLB #54505,Defense,OLB,52.085,15.521,1.000000,0.322935,0.094093
2023122407,2023122407_4283,4283,7,42406,OLB #42406,Defense,OLB,52.34,37.313,0.777851,0.322935,0.094093
2023122407,2023122407_4283,4283,7,47854,OLB #47854,Defense,OLB,50.782,37.093,0.771026,0.322935,0.094093
2023122407,2023122407_4283,4283,7,55902,OLB #55902,Defense,OLB,53.027,20.883,0.593812,0.322935,0.094093
2023122407,2023122407_4283,4283,7,52435,ILB #52435,Defense,ILB,51.873,34.709,0.562403,0.322935,0.094093
2023122407,2023122407_4283,4283,7,56644,ILB #56644,Defense,ILB,52.362,19.194,0.732072,0.322935,0.094093
2023122407,2023122407_4283,4283,7,43290,QB #43290,Offense,QB,49.172,26.709,0.0,0.322935,0.094093
2023122407,2023122407_4283,4283,7,44930,WR #44930,Offense,WR,47.455,15.69,0.0,0.322935,0.094093
2023122407,2023122407_4283,4283,7,52423,WR #52423,Offense,WR,47.433,31.362,0.0,0.322935,0.094093
2023122407,2023122407_4283,4283,7,56513,RB #56513,Offense,RB,48.848,25.054,0.0,0.322935,0.094093
2023122407,2023122407_4283,4283,8,37792,OLB #37792,Defense,OLB,51.873,30.506,0.235930,0.346617,0.071122
2023122407,2023122407_4283,4283,8,54505,OLB #54505,Defense,OLB,52.737,15.822,0.998300,0.346617,0.071122
2023122407,2023122407_4283,4283,8,42406,OLB #42406,Defense,OLB,52.134,36.444,0.721803,0.346617,0.071122
2023122407,2023122407_4283,4283,8,47854,OLB #47854,Defense,OLB,50.7,36.135,0.714378,0.346617,0.071122
2023122407,2023122407_4283,4283,8,55902,OLB #55902,Defense,OLB,54.506,20.864,0.597178,0.346617,0.071122
2023122407,2023122407_4283,4283,8,52435,ILB #52435,Defense,ILB,53.625,35.214,0.622385,0.346617,0.071122
2023122407,2023122407_4283,4283,8,56644,ILB #56644,Defense,ILB,53.399,19.626,0.683709,0.346617,0.071122
2023122407,2023122407_4283,4283,8,43290,QB #43290,Offense,QB,48.857,27.006,0.0,0.346617,0.071122
2023122407,2023122407_4283,4283,8,44930,WR #44930,Offense,WR,48.632,15.261,0.0,0.346617,0.071122
2023122407,2023122407_4283,4283,8,52423,WR #52423,Offense,WR,47.866,30.729,0.0,0.346617,0.071122
2023122407,2023122407_4283,4283,8,56513,RB #56513,Offense,RB,49.458,29.228,0.0,0.346617,0.071122
2023122407,2023122407_4283,4283,9,37792,OLB #37792,Defense,OLB,54.223,30.994,0.302438,0.343045,0.034206
2023122407,2023122407_4283,4283,9,54505,OLB #54505,Defense,OLB,52.562,16.09,0.961445,0.343045,0.034206
2023122407,2023122407_4283,4283,9,42406,OLB #42406,Defense,OLB,52.258,36.784,0.765165,0.343045,0.034206
2023122407,2023122407_4283,4283,9,47854,OLB #47854,Defense,OLB,51.83,36.813,0.770801,0.343045,0.034206
2023122407,2023122407_4283,4283,9,55902,OLB #55902,Defense,OLB,52.447,20.913,0.560321,0.343045,0.034206
2023122407,2023122407_4283,4283,9,52435,ILB #52435,Defense,ILB,54.714,33.15,0.485320,0.343045,0.034206
2023122407,2023122407_4283,4283,9,56644,ILB #56644,Defense,ILB,52.115,18.617,0.753192,0.343045,0.034206
2023122407,2023122407_4283,4283,9,43290,QB #43290,Offense,QB,49.332,26.796,0.0,0.343045,0.034206
2023122407,2023122407_4283,4283,9,44930,WR #44930,Offense,WR,47.925,15.638,0.0,0.343045,0.034206
2023122407,2023122407_4283,4283,9,52423,WR #52423,Offense,WR,47.767,30.507,0.0,0.343045,0.034206
2023122407,2023122407_4283,4283,9,56513,RB #56513,Offense,RB,48.999,26.197,0.0,0.343045,0.034206
2023122407,2023122407_4283,4283,10,37792,OLB #37792,Defense,OLB,51.636,30.816,0.267135,0.351129,0.073682
2023122407,2023122407_4283,4283,10,54505,OLB #54505,Defense,OLB,54.355,16.906,0.931527,0.351129,0.073682
2023122407,2023122407_4283,4283,10,42406,OLB #42406,Defense,OLB,54.341,37.231,0.772805,0.351129,0.073682
2023122407,2023122407_4283,4283,10,47854,OLB #47854,Defense,OLB,53.792,36.379,0.697745,0.351129,0.073682
2023122407,2023122407_4283,4283,10,55902,OLB #55902,Defense,OLB,52.255,21.577,0.543333,0.351129,0.073682
