game_id,play_id,source_play_id,frame_id,nfl_id,player_label,player_side,player_position,x,y,node_stress,frame_dci,frame_dis
2024010709,2024010709_4262,4262,1,53887,DE #53887,Defense,DE,51.613,22.026,0.368359,0.582271,0.000000
2024010709,2024010709_4262,4262,1,52792,DT #52792,Defense,DT,52.09,30.932,0.375964,0.582271,0.000000
2024010709,2024010709_4262,4262,1,46144,DT #46144,Defense,DT,53.965,31.071,0.417842,0.582271,0.000000
2024010709,2024010709_4262,4262,1,54568,OLB #54568,Defense,OLB,52.729,31.003,0.385569,0.582271,0.000000
2024010709,2024010709_4262,4262,1,41595,NT #41595,Defense,NT,51.33,17.983,0.705970,0.582271,0.000000
2024010709,2024010709_4262,4262,1,54495,DE #54495,Defense,DE,51.412,29.934,0.298208,0.582271,0.000000
2024010709,2024010709_4262,4262,1,52471,ILB #52471,Defense,ILB,51.495,21.994,0.372193,0.582271,0.000000
2024010709,2024010709_4262,4262,1,43290,QB #43290,Offense,QB,48.603,26.918,0.0,0.582271,0.000000
2024010709,2024010709_4262,4262,1,44930,WR #44930,Offense,WR,49.781,15.998,0.0,0.582271,0.000000
2024010709,2024010709_4262,4262,1,52423,WR #52423,Offense,WR,49.784,30.998,0.0,0.582271,0.000000
2024010709,2024010709_4262,4262,1,56513,RB #56513,Offense,RB,49.933,26.935,0.0,0.582271,0.000000
2024010709,2024010709_4262,4262,2,53887,DE #53887,Defense,DE,51.64,21.929,0.392398,0.573820,0.148803
2024010709,2024010709_4262,4262,2,52792,DT #52792,Defense,DT,52.056,30.947,0.393593,0.573820,0.148803
2024010709,2024010709_4262,4262,2,46144,DT #46144,Defense,DT,52.567,30.926,0.383655,0.573820,0.148803
2024010709,2024010709_4262,4262,2,54568,OLB #54568,Defense,OLB,52.559,30.934,0.384409,0.573820,0.148803
2024010709,2024010709_4262,4262,2,41595,NT #41595,Defense,NT,54.088,17.851,0.713458,0.573820,0.148803
2024010709,2024010709_4262,4262,2,54495,DE #54495,Defense,DE,54.674,29.988,0.325369,0.573820,0.148803
2024010709,2024010709_4262,4262,2,52471,ILB #52471,Defense,ILB,54.901,21.998,0.390383,0.573820,0.148803
2024010709,2024010709_4262,4262,2,43290,QB #43290,Offense,QB,48.973,26.635,0.0,0.573820,0.148803
2024010709,2024010709_4262,4262,2,44930,WR #44930,Offense,WR,49.64,16.021,0.0,0.573820,0.148803
2024010709,2024010709_4262,4262,2,52423,WR #52423,Offense,WR,49.804,30.846,0.0,0.573820,0.148803
2024010709,2024010709_4262,4262,2,56513,RB #56513,Offense,RB,49.827,26.475,0.0,0.573820,0.148803
2024010709,2024010709_4262,4262,3,53887,DE #53887,Defense,DE,51.973,22.037,0.369470,0.578439,0.123014
2024010709,2024010709_4262,4262,3,52792,DT #52792,Defense,DT,52.008,31.026,0.381064,0.578439,0.123014
2024010709,2024010709_4262,4262,3,46144,DT #46144,Defense,DT,53.797,30.956,0.395641,0.578439,0.123014
2024010709,2024010709_4262,4262,3,54568,OLB #54568,Defense,OLB,51.138,30.974,0.387748,0.578439,0.123014
2024010709,2024010709_4262,4262,3,41595,NT #41595,Defense,NT,54.792,18.113,0.726708,0.578439,0.123014
2024010709,2024010709_4262,4262,3,54495,DE #54495,Defense,DE,51.091,30.028,0.313078,0.578439,0.123014
2024010709,2024010709_4262,4262,3,52471,ILB #52471,Defense,ILB,51.088,22.091,0.377220,0.578439,0.123014
2024010709,2024010709_4262,4262,3,43290,QB #43290,Offense,QB,48.985,26.431,0.0,0.578439,0.123014
2024010709,2024010709_4262,4262,3,44930,WR #44930,Offense,WR,49.574,15.798,0.0,0.578439,0.123014
2024010709,2024010709_4262,4262,3,52423,WR #52423,Offense,WR,49.712,31.052,0.0,0.578439,0.123014
2024010709,2024010709_4262,4262,3,56513,RB #56513,Offense,RB,49.692,27.301,0.0,0.578439,0.123014
2024010709,2024010709_4262,4262,4,53887,DE #53887,Defense,DE,54.309,21.888,0.391747,0.575124,0.105808
2024010709,2024010709_4262,4262,4,52792,DT #52792,Defense,DT,52.097,30.986,0.388734,0.575124,0.105808
2024010709,2024010709_4262,4262,4,46144,DT #46144,Defense,DT,51.148,31.245,0.432787,0.575124,0.105808
2024010709,2024010709_4262,4262,4,54568,OLB #54568,Defense,OLB,53.84,30.953,0.382255,0.575124,0.105808
2024010709,2024010709_4262,4262,4,41595,NT #41595,Defense,NT,54.325,18.042,0.706373,0.575124,0.105808
2024010709,2024010709_4262,4262,4,54495,DE #54495,Defense,DE,52.181,29.893,0.298508,0.575124,0.105808
2024010709,2024010709_4262,4262,4,52471,ILB #52471,Defense,ILB,53.722,21.988,0.373731,0.575124,0.105808
2024010709,2024010709_4262,4262,4,43290,QB #43290,Offense,QB,49.339,26.573,0.0,0.575124,0.105808
2024010709,2024010709_4262,4262,4,44930,WR #44930,Offense,WR,49.025,16.318,0.0,0.575124,0.105808
2024010709,2024010709_4262,4262,4,52423,WR #52423,Offense,WR,49.316,30.533,0.0,0.575124,0.105808
2024010709,2024010709_4262,4262,4,56513,RB #56513,Offense,RB,49.8,25.311,0.0,0.575124,0.105808
2024010709,2024010709_4262,4262,5,53887,DE #53887,Defense,DE,55.004,21.783,0.409231,0.575210,0.054097
2024010709,2024010709_4262,4262,5,52792,DT #52792,Defense,DT,53.761,30.963,0.375457,0.575210,0.054097
2024010709,2024010709_4262,4262,5,46144,DT #46144,Defense,DT,53.113,31.263,0.401348,0.575210,0.054097
2024010709,2024010709_4262,4262,5,54568,OLB #54568,Defense,OLB,53.493,31.166,0.391840,0.575210,0.054097
2024010709,2024010709_4262,4262,5,41595,NT #41595,Defense,NT,51.464,17.865,0.736770,0.575210,0.054097
2024010709,2024010709_4262,4262,5,54495,DE #54495,Defense,DE,53.56,30.027,0.296936,0.575210,0.054097
2024010709,2024010709_4262,4262,5,52471,ILB #52471,Defense,ILB,54.241,22.181,0.361946,0.575210,0.054097
